"TL","pop","maturity"
368.898898898899,"original",0
326.600600600601,"original",0
283.189189189189,"original",0
693.617617617618,"original",1
653.075075075075,"original",1
340.621621621622,"original",0
447.765765765766,"original",1
701.299299299299,"original",1
371.681681681682,"original",0
748.52052052052,"original",1
127.468468468468,"original",0
382.621621621622,"original",0
139.18018018018,"original",0
599.895895895896,"original",1
621.465465465466,"original",1
403.448448448448,"original",0
369.013013013013,"original",0
739.80980980981,"original",1
123.954954954955,"original",0
743.935935935936,"original",1
586.732732732733,"original",1
314.513513513514,"original",0
413.205205205205,"original",0
381.486486486486,"original",0
387.70970970971,"original",0
438.654654654655,"original",0
243.117117117117,"original",0
573.043043043043,"original",1
310.09009009009,"original",0
644.45045045045,"original",1
276.510510510511,"original",0
296.117117117117,"original",0
515.627627627628,"original",0
351.405405405405,"original",0
677.459459459459,"original",1
305.451451451451,"original",0
703.783783783784,"original",1
195.595595595596,"original",0
200.045045045045,"original",0
116.927927927928,"original",0
635.6996996997,"original",1
547.6996996997,"original",1
620.956956956957,"original",1
302.668668668669,"original",0
348.05005005005,"original",0
276.510510510511,"original",0
318.486486486486,"original",0
303.72972972973,"original",0
155.576576576577,"original",0
388.864864864865,"original",0
588.312312312312,"original",1
272.058058058058,"original",0
371.845845845846,"original",0
514.024024024024,"original",1
719.417417417417,"original",1
300.442442442442,"original",0
283.948948948949,"original",0
499.057057057057,"original",1
153.81981981982,"original",0
198.138138138138,"original",0
589.393393393393,"original",1
507.60960960961,"original",1
127.468468468468,"original",0
319.365365365365,"original",0
679.72972972973,"original",1
337.731731731732,"original",0
617.85985985986,"original",1
184.78978978979,"original",0
375.48048048048,"original",0
463.777777777778,"original",0
651.785785785786,"original",1
406.188188188188,"original",0
141.522522522523,"original",0
361.117117117117,"original",0
323.993993993994,"original",0
342.740740740741,"original",0
248.353353353353,"original",0
361.621621621622,"original",0
208.308308308308,"original",0
649.035035035035,"original",1
419.411411411411,"original",0
761.357357357357,"original",1
608.102102102102,"original",1
270.388388388388,"original",0
205.765765765766,"original",0
306,"original",0
524.714714714715,"original",1
307.467467467467,"original",0
569.357357357357,"original",1
127.468468468468,"original",0
730.640640640641,"original",1
414.405405405405,"original",0
636.432432432433,"original",1
143.864864864865,"original",0
366.162162162162,"original",0
327.713713713714,"original",0
375.810810810811,"original",0
580.414414414414,"original",1
427.369369369369,"original",0
265.135135135135,"original",0
618.318318318318,"original",1
300.998998998999,"original",0
135.666666666667,"original",0
462.496496496496,"original",1
296.918918918919,"original",0
386.921921921922,"original",0
703.591591591592,"original",1
618.776776776777,"original",1
212.963963963964,"original",0
623.81981981982,"original",1
309.347347347347,"original",0
571.463463463463,"original",1
560.910910910911,"original",1
458.966966966967,"original",0
304.864864864865,"original",0
654.606606606607,"original",1
400.216216216216,"original",0
422.836836836837,"original",0
724.682682682683,"original",1
200.045045045045,"original",0
142.108108108108,"original",0
121.612612612613,"original",0
392.970970970971,"original",0
440.966966966967,"original",0
598.316316316316,"original",0
320.756756756757,"original",0
284.858858858859,"original",0
382.621621621622,"original",0
578.890890890891,"original",1
203.858858858859,"original",0
348.306306306306,"original",0
309.972972972973,"original",0
115.756756756757,"original",0
618.776776776777,"original",1
375.48048048048,"original",0
313.188188188188,"original",0
123.369369369369,"original",0
371.031031031031,"original",0
371.837837837838,"original",0
610.774774774775,"original",1
142.693693693694,"original",0
383.189189189189,"original",0
287.837837837838,"original",0
126.882882882883,"original",0
292.094094094094,"original",0
586.186186186186,"original",1
126.882882882883,"original",0
676.768768768769,"original",1
448.898898898899,"original",0
358.783783783784,"original",0
566.970970970971,"original",1
146.792792792793,"original",0
293.763763763764,"original",0
370.146146146146,"original",0
574.096096096096,"original",1
383.177177177177,"original",0
629.77977977978,"original",1
613.733733733734,"original",1
502.798798798799,"original",1
673.791791791792,"original",1
496.135135135135,"original",1
657.745745745746,"original",1
388.842842842843,"original",0
725.139139139139,"original",1
572.976976976977,"original",1
452.864864864865,"original",0
233.733733733734,"original",0
193.688688688689,"original",0
304.924924924925,"original",0
303.018018018018,"original",0
224.199199199199,"original",0
615.051051051051,"original",1
478.744744744745,"original",0
441.861861861862,"original",0
695.797797797798,"original",1
350.690690690691,"original",0
642.616616616617,"original",1
139.18018018018,"original",0
565.145145145145,"original",1
266.492492492492,"original",0
667.817817817818,"original",1
118.684684684685,"original",0
346.35035035035,"original",0
405.83983983984,"original",0
362.214214214214,"original",0
349.975975975976,"original",0
625.653653653654,"original",1
369,"original",0
371.845845845846,"original",0
381.486486486486,"original",0
545.215215215215,"original",1
116.927927927928,"original",0
380.351351351351,"original",0
364.888888888889,"original",0
569.011011011011,"original",1
666.456456456456,"original",1
792.532532532533,"original",1
290.424424424424,"original",0
414.405405405405,"original",0
423.441441441441,"original",0
464.196196196196,"original",1
124.540540540541,"original",0
212.757757757758,"original",0
254.248248248248,"original",0
130.396396396396,"original",0
244.23023023023,"original",0
552.508508508508,"original",1
541.451451451451,"original",1
240.725725725726,"original",0
744.852852852853,"original",1
616.744744744745,"original",1
682.502502502502,"original",1
401.873873873874,"original",1
745.217217217217,"original",1
416.038038038038,"original",0
398.513513513514,"original",0
670.45045045045,"original",1
641.491491491492,"original",1
354.848848848849,"original",0
384.546546546547,"original",1
219.114114114114,"original",0
323.594594594595,"original",0
345.306306306306,"original",0
187.198198198198,"original",0
396.208208208208,"original",0
796.658658658659,"original",1
704.318318318318,"original",1
269.275275275275,"original",0
671.503503503503,"original",1
388.297297297297,"original",0
684.794794794795,"original",1
665.185185185185,"original",1
497.27027027027,"original",1
246.446446446446,"original",0
303.781781781782,"original",0
464.762762762763,"original",0
501.72972972973,"original",1
320.189189189189,"original",0
273.778778778779,"original",0
250.26026026026,"original",0
343.297297297297,"original",0
194.324324324324,"original",0
361.647647647648,"original",0
672.416416416416,"original",1
419.437437437437,"original",0
139.18018018018,"original",0
606.740740740741,"original",1
654.072072072072,"original",1
172.077077077077,"original",0
551.455455455455,"original",1
213.393393393393,"original",0
319.155155155155,"original",0
191.882882882883,"original",0
763.651651651652,"original",1
558.3003003003,"original",1
235.216216216216,"original",0
397.092092092092,"original",0
575.243243243243,"original",1
342.950950950951,"original",0
190.51051051051,"original",0
576.564564564565,"original",1
336.081081081081,"original",0
369.567567567568,"original",0
126.882882882883,"original",0
593.103103103103,"original",1
388.276276276276,"original",0
328.540540540541,"original",0
180.975975975976,"original",0
386.882882882883,"original",0
585.153153153153,"original",1
714.594594594595,"original",1
279.720720720721,"original",0
385.595595595596,"original",0
359.381381381381,"original",0
497.987987987988,"original",1
585.117117117117,"original",1
238.818818818819,"original",0
480.882882882883,"original",0
665.53953953954,"original",1
554.232232232232,"original",1
462.174174174174,"original",1
390,"original",1
648.862862862863,"original",1
522.552552552552,"original",1
211.486486486486,"original",0
402.486486486486,"original",0
738.372372372372,"original",1
369.124124124124,"original",0
723.763763763764,"original",1
537.239239239239,"original",1
686.246246246246,"original",1
250.908908908909,"original",0
348.148148148148,"original",0
635.73973973974,"original",1
686.678678678679,"original",1
338.351351351351,"original",0
355.378378378378,"original",0
395.641641641642,"original",0
808.4004004004,"original",1
434.168168168168,"original",1
135.081081081081,"original",0
334.392392392392,"original",0
713.625625625626,"original",1
660.972972972973,"original",1
348.616616616617,"original",0
257.252252252252,"original",0
621.465465465466,"original",1
275.685685685686,"original",0
391.109109109109,"original",0
309.347347347347,"original",0
330.35035035035,"original",0
348.852852852853,"original",0
306.657657657658,"original",0
332.675675675676,"original",0
635.173173173173,"original",1
338.418418418418,"original",0
347.512512512513,"original",0
226.741741741742,"original",0
359.918918918919,"original",0
242.632632632633,"original",0
387.72972972973,"original",0
447.324324324324,"original",0
628.328328328328,"original",1
595.395395395395,"original",1
309.347347347347,"original",0
200.045045045045,"original",0
717.345345345345,"original",1
406.972972972973,"original",0
223.563563563564,"original",0
343.297297297297,"original",1
309.972972972973,"original",0
371.845845845846,"original",0
605.93993993994,"original",1
394.508508508508,"original",0
671.4994994995,"original",1
235.005005005005,"original",0
263.608608608609,"original",0
319.544544544545,"original",0
200.045045045045,"original",0
642.846846846847,"original",1
238.183183183183,"original",0
384.482482482483,"original",0
274.840840840841,"original",0
